,speciality,f_zip_code,count
20177,Neurological Surgery,19904,7.0
20178,Neurological Surgery,19963,1.0
20179,Neurological Surgery,20007,19.0
20180,Neurological Surgery,20010,15.0
20181,Neurological Surgery,20016,56.0
20182,Neurological Surgery,20017,7.0
20183,Neurological Surgery,20037,35.0
20184,Neurological Surgery,20120,1.0
20185,Neurological Surgery,20176,1.0
20186,Neurological Surgery,20190,13.0
20187,Neurological Surgery,20307,8.0
20188,Neurological Surgery,20602,2.0
20189,Neurological Surgery,20622,1.0
20190,Neurological Surgery,20678,4.0
20191,Neurological Surgery,20706,1.0
20192,Neurological Surgery,20707,1.0
20193,Neurological Surgery,20735,60.0
20194,Neurological Surgery,20745,30.0
20195,Neurological Surgery,20748,7.0
20196,Neurological Surgery,20759,121.0
20197,Neurological Surgery,20770,18.0
20198,Neurological Surgery,20814,12.0
20199,Neurological Surgery,20815,6.0
20200,Neurological Surgery,20816,1.0
20201,Neurological Surgery,20817,6.0
20202,Neurological Surgery,20850,1.0
20203,Neurological Surgery,20854,14.0
20204,Neurological Surgery,20874,3.0
20205,Neurological Surgery,20875,4.0
20206,Neurological Surgery,20889,11.0
20207,Neurological Surgery,20892,2.0
20208,Neurological Surgery,20895,2.0
20209,Neurological Surgery,20902,2.0
20210,Neurological Surgery,20906,5.0
20211,Neurological Surgery,20910,3.0
20212,Neurological Surgery,21014,45.0
20213,Neurological Surgery,21044,9.0
20214,Neurological Surgery,21050,2.0
20215,Neurological Surgery,21061,81.0
20216,Neurological Surgery,21093,1.0
20217,Neurological Surgery,21117,26.0
20218,Neurological Surgery,21133,2.0
20219,Neurological Surgery,21157,2.0
20220,Neurological Surgery,21162,1.0
20221,Neurological Surgery,21201,51.0
20222,Neurological Surgery,21201.0,1.0
20223,Neurological Surgery,21202,1.0
20224,Neurological Surgery,21204,158.0
20225,Neurological Surgery,21205,3.0
20226,Neurological Surgery,21209,23.0
20227,Neurological Surgery,21212,4.0
20228,Neurological Surgery,21215,3.0
20229,Neurological Surgery,21224,17.0
20230,Neurological Surgery,21229,10.0
20231,Neurological Surgery,21231,6.0
20232,Neurological Surgery,21237,28.0
20233,Neurological Surgery,21239,1.0
20234,Neurological Surgery,21263,1.0
20235,Neurological Surgery,21264,14.0
20236,Neurological Surgery,21287,193.0
20237,Neurological Surgery,2135,1.0
20238,Neurological Surgery,21401,48.0
20239,Neurological Surgery,21502,22.0
20240,Neurological Surgery,21601,8.0
20241,Neurological Surgery,21613,2.0
20242,Neurological Surgery,21701,6.0
20243,Neurological Surgery,21702,116.0
20244,Neurological Surgery,21740,45.0
20245,Neurological Surgery,21742,6.0
20246,Neurological Surgery,21784,5.0
20247,Neurological Surgery,21801,7.0
20248,Neurological Surgery,21804,35.0
20249,Neurological Surgery,21811,1.0
20250,Neurological Surgery,21921,1.0
20251,Neurological Surgery,22003,2.0
20252,Neurological Surgery,22030,6.0
20253,Neurological Surgery,22031,66.0
20254,Neurological Surgery,22039,5.0
20255,Neurological Surgery,22042,4.0
20256,Neurological Surgery,22044,1.0
20257,Neurological Surgery,22101,2.0
20258,Neurological Surgery,22182,39.0
20259,Neurological Surgery,22191,9.0
20260,Neurological Surgery,22205,21.0
20261,Neurological Surgery,22304,5.0
20262,Neurological Surgery,22306,1.0
20263,Neurological Surgery,22311,1.0
20264,Neurological Surgery,22401,19.0
20265,Neurological Surgery,22556,4.0
20266,Neurological Surgery,22601,27.0
20267,Neurological Surgery,22801,1.0
20268,Neurological Surgery,22903,26.0
20269,Neurological Surgery,22906,9.0
20270,Neurological Surgery,22908,57.0
20271,Neurological Surgery,22911,11.0
20272,Neurological Surgery,22939,6.0
20273,Neurological Surgery,23103,2.0
20274,Neurological Surgery,23114,3.0
20275,Neurological Surgery,23116,22.0
20276,Neurological Surgery,23185,17.0
20277,Neurological Surgery,23226,54.0
20278,Neurological Surgery,23228,2.0
20279,Neurological Surgery,23229,17.0
20280,Neurological Surgery,23235,13.0
20281,Neurological Surgery,23236,10.0
20282,Neurological Surgery,23291,1.0
20283,Neurological Surgery,23298,34.0
20284,Neurological Surgery,23314,4.0
20285,Neurological Surgery,23320,5.0
20286,Neurological Surgery,23434,3.0
20287,Neurological Surgery,23454,22.0
20288,Neurological Surgery,23455,20.0
20289,Neurological Surgery,23502,43.0
20290,Neurological Surgery,23507,13.0
20291,Neurological Surgery,23510,36.0
20292,Neurological Surgery,23601,54.0
20293,Neurological Surgery,23666,1.0
20294,Neurological Surgery,23703,4.0
20295,Neurological Surgery,23707,2.0
20296,Neurological Surgery,23708,4.0
20297,Neurological Surgery,23831,15.0
20298,Neurological Surgery,23860,8.0
20299,Neurological Surgery,24014,2.0
20300,Neurological Surgery,24016,40.0
20301,Neurological Surgery,24018,8.0
20302,Neurological Surgery,24073,9.0
20303,Neurological Surgery,24112,4.0
20304,Neurological Surgery,24153,33.0
20305,Neurological Surgery,24382,1.0
20306,Neurological Surgery,24501,24.0
20307,Neurological Surgery,24501.0,1.0
20308,Neurological Surgery,24541,1.0
20309,Neurological Surgery,24592,4.0
20310,Neurological Surgery,24901,3.0
20311,Neurological Surgery,25301,2.0
20312,Neurological Surgery,25309,3.0
20313,Neurological Surgery,25526,1.0
20314,Neurological Surgery,25701,105.0
20315,Neurological Surgery,25702,5.0
20316,Neurological Surgery,25705,2.0
20317,Neurological Surgery,25801,1.0
20318,Neurological Surgery,26003,26.0
20319,Neurological Surgery,2601,4.0
20320,Neurological Surgery,26040,12.0
20321,Neurological Surgery,26062,4.0
20322,Neurological Surgery,26101,21.0
20323,Neurological Surgery,26104,6.0
20324,Neurological Surgery,26330,9.0
20325,Neurological Surgery,26505,8.0
20326,Neurological Surgery,26506,24.0
20327,Neurological Surgery,26507,13.0
20328,Neurological Surgery,26508,3.0
20329,Neurological Surgery,27006,11.0
20330,Neurological Surgery,27103,105.0
20331,Neurological Surgery,27157,77.0
20332,Neurological Surgery,27203,4.0
20333,Neurological Surgery,27262,41.0
20334,Neurological Surgery,27284,1.0
20335,Neurological Surgery,27288,3.0
20336,Neurological Surgery,27320,2.0
20337,Neurological Surgery,27330,1.0
20338,Neurological Surgery,27401,28.0
20339,Neurological Surgery,27404,2.0
20340,Neurological Surgery,27405,10.0
20341,Neurological Surgery,27514,8.0
20342,Neurological Surgery,27530,11.0
20343,Neurological Surgery,27536,2.0
20344,Neurological Surgery,27546,4.0
20345,Neurological Surgery,27599,2.0
20346,Neurological Surgery,27604,1.0
20347,Neurological Surgery,27607,64.0
20348,Neurological Surgery,27609,85.0
20349,Neurological Surgery,27615,2.0
20350,Neurological Surgery,27619,1.0
20351,Neurological Surgery,27702,1.0
20352,Neurological Surgery,27704,32.0
20353,Neurological Surgery,27705,58.0
20354,Neurological Surgery,27707,4.0
20355,Neurological Surgery,27710,126.0
20356,Neurological Surgery,27713,27.0
20357,Neurological Surgery,27803,4.0
20358,Neurological Surgery,27804,18.0
20359,Neurological Surgery,27834,61.0
20360,Neurological Surgery,27858,1.0
20361,Neurological Surgery,28025,2.0
20362,Neurological Surgery,28054,42.0
20363,Neurological Surgery,28078,1.0
20364,Neurological Surgery,28105,3.0
20365,Neurological Surgery,28117,53.0
20366,Neurological Surgery,28147,3.0
20367,Neurological Surgery,28150,2.0
20368,Neurological Surgery,28203,24.0
20369,Neurological Surgery,28204,322.0
20370,Neurological Surgery,28207,44.0
20371,Neurological Surgery,28210,7.0
20372,Neurological Surgery,28211,1.0
20373,Neurological Surgery,28275,1.0
20374,Neurological Surgery,28301,4.0
20375,Neurological Surgery,28304,20.0
20376,Neurological Surgery,28314,2.0
20377,Neurological Surgery,28358,1.0
20378,Neurological Surgery,28374,21.0
20379,Neurological Surgery,28401,16.0
20380,Neurological Surgery,28403,2.0
20381,Neurological Surgery,28412,42.0
20382,Neurological Surgery,28562,6.0
20383,Neurological Surgery,28602,38.0
20384,Neurological Surgery,28621,1.0
20385,Neurological Surgery,28721,2.0
20386,Neurological Surgery,28792,1.0
20387,Neurological Surgery,28803,12.0
20388,Neurological Surgery,28806,6.0
20389,Neurological Surgery,2905,1.0
20390,Neurological Surgery,29169,7.0
20391,Neurological Surgery,29201,11.0
20392,Neurological Surgery,29203,51.0
20393,Neurological Surgery,29301,3.0
20394,Neurological Surgery,29302,2.0
20395,Neurological Surgery,29303,32.0
20396,Neurological Surgery,29307,23.0
20397,Neurological Surgery,29406,98.0
20398,Neurological Surgery,29412,1.0
20399,Neurological Surgery,29414,22.0
20400,Neurological Surgery,29425,159.0
20401,Neurological Surgery,29501,1.0
20402,Neurological Surgery,29505,5.0
20403,Neurological Surgery,29506,30.0
20404,Neurological Surgery,29572,21.0
20405,Neurological Surgery,29579,1.0
20406,Neurological Surgery,29601,18.0
20407,Neurological Surgery,29605,24.0
20408,Neurological Surgery,29607,4.0
20409,Neurological Surgery,29611,5.0
20410,Neurological Surgery,29615,7.0
20411,Neurological Surgery,29621,51.0
20412,Neurological Surgery,29631,1.0
20413,Neurological Surgery,29646,5.0
20414,Neurological Surgery,29730,1.0
20415,Neurological Surgery,29732,17.0
20416,Neurological Surgery,29801,2.0
20417,Neurological Surgery,29910,1.0
20418,Neurological Surgery,29935,1.0
20419,Neurological Surgery,30012,1.0
20420,Neurological Surgery,30014,2.0
20421,Neurological Surgery,30021,5.0
20422,Neurological Surgery,30024,1.0
20423,Neurological Surgery,30033,34.0
20424,Neurological Surgery,30046,10.0
20425,Neurological Surgery,30060,112.0
20426,Neurological Surgery,30076,28.0
20427,Neurological Surgery,30078,16.0
20428,Neurological Surgery,30097,9.0
20429,Neurological Surgery,30106,20.0
20430,Neurological Surgery,30117,5.0
20431,Neurological Surgery,30135,2.0
20432,Neurological Surgery,30165,52.0
20433,Neurological Surgery,30214,4.0
20434,Neurological Surgery,30223,46.0
20435,Neurological Surgery,30236,1.0
20436,Neurological Surgery,30240,13.0
20437,Neurological Surgery,30265,5.0
20438,Neurological Surgery,30274,26.0
20439,Neurological Surgery,30281,11.0
20440,Neurological Surgery,30303,2.0
20441,Neurological Surgery,30306,5.0
20442,Neurological Surgery,30308,47.0
20443,Neurological Surgery,30309,156.0
20444,Neurological Surgery,30312,8.0
20445,Neurological Surgery,30319,14.0
20446,Neurological Surgery,30322,72.0
20447,Neurological Surgery,30327,81.0
20448,Neurological Surgery,30329,40.0
20449,Neurological Surgery,30342,67.0
20450,Neurological Surgery,30344,1.0
20451,Neurological Surgery,30384,1.0
20452,Neurological Surgery,30458,1.0
20453,Neurological Surgery,30501,53.0
20454,Neurological Surgery,30503,2.0
20455,Neurological Surgery,3060,1.0
20456,Neurological Surgery,30606,27.0
20457,Neurological Surgery,30901,20.0
20458,Neurological Surgery,30904,3.0
20459,Neurological Surgery,30907,18.0
20460,Neurological Surgery,30909,72.0
20461,Neurological Surgery,30912,134.0
20462,Neurological Surgery,30917,7.0
20463,Neurological Surgery,31192,2.0
20464,Neurological Surgery,31201,30.0
20465,Neurological Surgery,31210,154.0
20466,Neurological Surgery,31217,14.0
20467,Neurological Surgery,31405,92.0
20468,Neurological Surgery,31406,55.0
20469,Neurological Surgery,31520,11.0
20470,Neurological Surgery,31525,11.0
20471,Neurological Surgery,31602,24.0
20472,Neurological Surgery,31707,17.0
20473,Neurological Surgery,31792,9.0
20474,Neurological Surgery,31794,4.0
20475,Neurological Surgery,31901,16.0
20476,Neurological Surgery,32056,1.0
20477,Neurological Surgery,32073,18.0
20478,Neurological Surgery,32082,102.0
20479,Neurological Surgery,32086,55.0
20480,Neurological Surgery,32114,10.0
20481,Neurological Surgery,32117,2.0
20482,Neurological Surgery,32127,2.0
20483,Neurological Surgery,32159,12.0
20484,Neurological Surgery,32174,18.0
20485,Neurological Surgery,32204,40.0
20486,Neurological Surgery,32207,71.0
20487,Neurological Surgery,32207.0,1.0
20488,Neurological Surgery,32209,96.0
20489,Neurological Surgery,32216,106.0
20490,Neurological Surgery,32217,4.0
20491,Neurological Surgery,32223,5.0
20492,Neurological Surgery,32224,70.0
20493,Neurological Surgery,32250,15.0
20494,Neurological Surgery,32256,8.0
20495,Neurological Surgery,32308,38.0
20496,Neurological Surgery,32405,7.0
20497,Neurological Surgery,32407,3.0
20498,Neurological Surgery,32501,15.0
20499,Neurological Surgery,32504,6.0
20500,Neurological Surgery,32514,17.0
20501,Neurological Surgery,32547,10.0
20502,Neurological Surgery,32561,7.0
20503,Neurological Surgery,32605,11.0
20504,Neurological Surgery,32607,18.0
20505,Neurological Surgery,32610,57.0
20506,Neurological Surgery,32611,1.0
20507,Neurological Surgery,32701,8.0
20508,Neurological Surgery,32746,7.0
20509,Neurological Surgery,32751,5.0
20510,Neurological Surgery,32771,25.0
20511,Neurological Surgery,32789,53.0
20512,Neurological Surgery,32792,10.0
20513,Neurological Surgery,32796,4.0
20514,Neurological Surgery,32801,23.0
20515,Neurological Surgery,32803,9.0
20516,Neurological Surgery,32806,118.0
20517,Neurological Surgery,32810,2.0
20518,Neurological Surgery,32819,2.0
20519,Neurological Surgery,32832,5.0
20520,Neurological Surgery,32885,1.0
20521,Neurological Surgery,32891,156.0
20522,Neurological Surgery,32901,33.0
20523,Neurological Surgery,32907,2.0
20524,Neurological Surgery,32927,2.0
20525,Neurological Surgery,32935,3.0
20526,Neurological Surgery,32940,1.0
20527,Neurological Surgery,32958,7.0
20528,Neurological Surgery,32960,17.0
20529,Neurological Surgery,33013,1.0
20530,Neurological Surgery,33014,3.0
20531,Neurological Surgery,33016,10.0
20532,Neurological Surgery,33021,27.0
20533,Neurological Surgery,33027,13.0
20534,Neurological Surgery,33028,1.0
20535,Neurological Surgery,33040,1.0
20536,Neurological Surgery,33060,47.0
20537,Neurological Surgery,33064,19.0
20538,Neurological Surgery,33071,2.0
20539,Neurological Surgery,33125,6.0
20540,Neurological Surgery,33130,2.0
20541,Neurological Surgery,33133,19.0
20542,Neurological Surgery,33134,22.0
20543,Neurological Surgery,33136,176.0
20544,Neurological Surgery,33140,19.0
20545,Neurological Surgery,33143,55.0
20546,Neurological Surgery,33146,5.0
20547,Neurological Surgery,33155,11.0
20548,Neurological Surgery,33165,4.0
20549,Neurological Surgery,33169,6.0
20550,Neurological Surgery,33172,30.0
20551,Neurological Surgery,33173,21.0
20552,Neurological Surgery,33175,13.0
20553,Neurological Surgery,33176,14.0
20554,Neurological Surgery,33180,11.0
20555,Neurological Surgery,33255,5.0
20556,Neurological Surgery,33308,10.0
20557,Neurological Surgery,33316,6.0
20558,Neurological Surgery,33321,6.0
20559,Neurological Surgery,33324,19.0
20560,Neurological Surgery,33331,9.0
20561,Neurological Surgery,33334,1.0
20562,Neurological Surgery,33407,12.0
20563,Neurological Surgery,33409,4.0
20564,Neurological Surgery,33410,23.0
20565,Neurological Surgery,33411,2.0
20566,Neurological Surgery,33414,16.0
20567,Neurological Surgery,33431,25.0
20568,Neurological Surgery,33434,1.0
20569,Neurological Surgery,33435,5.0
20570,Neurological Surgery,33449,8.0
20571,Neurological Surgery,33458,3.0
20572,Neurological Surgery,33461,6.0
20573,Neurological Surgery,33462,10.0
20574,Neurological Surgery,33470,4.0
20575,Neurological Surgery,33471,1.0
20576,Neurological Surgery,33486,1.0
20577,Neurological Surgery,33487,4.0
20578,Neurological Surgery,33511,6.0
20579,Neurological Surgery,33542,1.0
20580,Neurological Surgery,33603,7.0
20581,Neurological Surgery,33606,127.0
20582,Neurological Surgery,33607,14.0
20583,Neurological Surgery,33609,14.0
20584,Neurological Surgery,33612,102.0
20585,Neurological Surgery,33613,26.0
20586,Neurological Surgery,33614,13.0
20587,Neurological Surgery,33629,5.0
20588,Neurological Surgery,33634,1.0
20589,Neurological Surgery,33701,19.0
20590,Neurological Surgery,33703,1.0
20591,Neurological Surgery,33705,6.0
20592,Neurological Surgery,33706,2.0
20593,Neurological Surgery,33756,27.0
20594,Neurological Surgery,33765,49.0
20595,Neurological Surgery,33774,1.0
20596,Neurological Surgery,33781,1.0
20597,Neurological Surgery,33803,24.0
20598,Neurological Surgery,33805,53.0
20599,Neurological Surgery,33880,5.0
20600,Neurological Surgery,33901,28.0
20601,Neurological Surgery,33907,27.0
20602,Neurological Surgery,33908,7.0
20603,Neurological Surgery,33909,14.0
20604,Neurological Surgery,33914,4.0
20605,Neurological Surgery,33919,23.0
20606,Neurological Surgery,33950,5.0
20607,Neurological Surgery,33952,23.0
20608,Neurological Surgery,33952.0,1.0
20609,Neurological Surgery,34102,21.0
20610,Neurological Surgery,34103,2.0
20611,Neurological Surgery,34119,19.0
20612,Neurological Surgery,34205,3.0
20613,Neurological Surgery,34210,5.0
20614,Neurological Surgery,34232,1.0
20615,Neurological Surgery,34233,9.0
20616,Neurological Surgery,34239,24.0
20617,Neurological Surgery,34471,51.0
20618,Neurological Surgery,34474,1.0
20619,Neurological Surgery,34667,10.0
20620,Neurological Surgery,34677,3.0
20621,Neurological Surgery,34691,2.0
20622,Neurological Surgery,34741,3.0
20623,Neurological Surgery,34748,11.0
20624,Neurological Surgery,34761,62.0
20625,Neurological Surgery,34950,21.0
20626,Neurological Surgery,34984,4.0
20627,Neurological Surgery,34994,19.0
20628,Neurological Surgery,34995,2.0
20629,Neurological Surgery,35007,4.0
20630,Neurological Surgery,35010,2.0
20631,Neurological Surgery,35056,4.0
20632,Neurological Surgery,35058,55.0
20633,Neurological Surgery,35126,1.0
20634,Neurological Surgery,35150,7.0
20635,Neurological Surgery,35160,6.0
20636,Neurological Surgery,35205,47.0
20637,Neurological Surgery,35209,131.0
20638,Neurological Surgery,35210,5.0
20639,Neurological Surgery,35211,15.0
20640,Neurological Surgery,35213,40.0
20641,Neurological Surgery,35223,10.0
20642,Neurological Surgery,35226,1.0
20643,Neurological Surgery,35233,37.0
20644,Neurological Surgery,35235,12.0
20645,Neurological Surgery,35242,5.0
20646,Neurological Surgery,35294,3.0
20647,Neurological Surgery,35401,12.0
20648,Neurological Surgery,35404,3.0
20649,Neurological Surgery,35406,15.0
20650,Neurological Surgery,35611,3.0
20651,Neurological Surgery,35630,3.0
