,speciality,Recipient_Zip_Code,median_payment
49918,Internal Medicine,74017,14.33
49919,Internal Medicine,74017-3169,13.035
49920,Internal Medicine,74017-3189,10.855
49921,Internal Medicine,74017-3256,12.295
49922,Internal Medicine,74017-5047,15.685
49923,Internal Medicine,74023,5.41
49924,Internal Medicine,74023-4102,12.96
49925,Internal Medicine,74023-4136,42.11
49926,Internal Medicine,74030-4800,57.47
49927,Internal Medicine,74035,17.64
49928,Internal Medicine,74037,12.55
49929,Internal Medicine,74055,12.66
49930,Internal Medicine,74055-6636,13.41
49931,Internal Medicine,74055-7270,10.43
49932,Internal Medicine,74056,12.33
49933,Internal Medicine,74063,12.77
49934,Internal Medicine,74063-8507,14.985
49935,Internal Medicine,74070,12.06
49936,Internal Medicine,74074,10.64
49937,Internal Medicine,74074-4126,12.81
49938,Internal Medicine,74074-4202,12.04
49939,Internal Medicine,74074-4226,15.925
49940,Internal Medicine,74074-4516,14.25
49941,Internal Medicine,74074-4541,12.575
49942,Internal Medicine,74102,18.7
49943,Internal Medicine,74104,12.66
49944,Internal Medicine,74104-3350,14.86
49945,Internal Medicine,74104-4000,16.87
49946,Internal Medicine,74104-4010,15.875
49947,Internal Medicine,74104-4012,15.4
49948,Internal Medicine,74104-4214,12.88
49949,Internal Medicine,74104-4243,23.86
49950,Internal Medicine,74104-4610,56.62
49951,Internal Medicine,74104-4611,13.13
49952,Internal Medicine,74104-4649,69.0
49953,Internal Medicine,74104-4909,15.4
49954,Internal Medicine,74104-5405,13.98
49955,Internal Medicine,74104-5414,15.26
49956,Internal Medicine,74104-5419,42.37
49957,Internal Medicine,74104-5437,13.51
49958,Internal Medicine,74104-5632,12.11
49959,Internal Medicine,74104-5638,16.07
49960,Internal Medicine,74104-5646,14.545
49961,Internal Medicine,74104-5648,13.98
49962,Internal Medicine,74104-5649,15.1
49963,Internal Medicine,74105,13.11
49964,Internal Medicine,74105-6358,73.0
49965,Internal Medicine,74107-2705,17.63
49966,Internal Medicine,74114,126.47
49967,Internal Medicine,74115,41.55
49968,Internal Medicine,74119,12.85
49969,Internal Medicine,74120,11.72
49970,Internal Medicine,74120-3820,10.0
49971,Internal Medicine,74127,17.32
49972,Internal Medicine,74127-9006,22.36
49973,Internal Medicine,74127-9020,15.145
49974,Internal Medicine,74127-9043,14.71
49975,Internal Medicine,74128,69.965
49976,Internal Medicine,74129,11.36
49977,Internal Medicine,74129-1013,15.24
49978,Internal Medicine,74132,15.42
49979,Internal Medicine,74133,12.71
49980,Internal Medicine,74133-1738,15.29
49981,Internal Medicine,74133-5708,15.56
49982,Internal Medicine,74133-5718,15.955
49983,Internal Medicine,74133-5721,19.26
49984,Internal Medicine,74133-5726,18.975
49985,Internal Medicine,74133-5790,15.57
49986,Internal Medicine,74133-5793,17.435
49987,Internal Medicine,74133-6919,12.56
49988,Internal Medicine,74134,13.6
49989,Internal Medicine,74135,12.095
49990,Internal Medicine,74135-1815,11.26
49991,Internal Medicine,74135-2553,22.24
49992,Internal Medicine,74135-2906,14.05
49993,Internal Medicine,74136,12.6
49994,Internal Medicine,74136-1902,13.39
49995,Internal Medicine,74136-1907,13.005
49996,Internal Medicine,74136-1930,13.36
49997,Internal Medicine,74136-3310,12.58
49998,Internal Medicine,74136-3338,11.18
49999,Internal Medicine,74136-3347,14.75
50000,Internal Medicine,74136-3375,12.86
50001,Internal Medicine,74136-3423,20.61
50002,Internal Medicine,74136-3903,12.11
50003,Internal Medicine,74136-4943,15.5
50004,Internal Medicine,74136-5721,13.11
50005,Internal Medicine,74136-6934,15.475
50006,Internal Medicine,74136-7822,13.4
50007,Internal Medicine,74136-7823,14.62
50008,Internal Medicine,74136-8304,12.67
50009,Internal Medicine,74136-8313,18.9
50010,Internal Medicine,74136-8325,12.32
50011,Internal Medicine,74136-8327,12.67
50012,Internal Medicine,74136-8384,13.56
50013,Internal Medicine,74137,240.0
50014,Internal Medicine,74137-2226,15.85
50015,Internal Medicine,74137-2837,10.945
50016,Internal Medicine,74145,14.845
50017,Internal Medicine,74145-1305,14.5
50018,Internal Medicine,74145-1315,15.755
50019,Internal Medicine,74145-1316,17.27
50020,Internal Medicine,74145-9212,77.18
50021,Internal Medicine,74146,13.115
50022,Internal Medicine,74146-5822,15.18
50023,Internal Medicine,74301,130.58
50024,Internal Medicine,74331,10.405
50025,Internal Medicine,74344,13.285
50026,Internal Medicine,74344-2976,69.0
50027,Internal Medicine,74354,12.32
50028,Internal Medicine,74354-6808,69.74
50029,Internal Medicine,74361,13.45
50030,Internal Medicine,74361-6411,15.72
50031,Internal Medicine,74401,13.76
50032,Internal Medicine,74401-2138,25.42
50033,Internal Medicine,74401-4915,18.895
50034,Internal Medicine,74401-4937,14.13
50035,Internal Medicine,74401-5069,13.47
50036,Internal Medicine,74401-5073,14.94
50037,Internal Medicine,74403,20.65
50038,Internal Medicine,74421,16.39
50039,Internal Medicine,74432,11.16
50040,Internal Medicine,74437,13.63
50041,Internal Medicine,74437-3893,11.99
50042,Internal Medicine,74447,11.56
50043,Internal Medicine,74464,11.59
50044,Internal Medicine,74464-3324,22.04
50045,Internal Medicine,74464-4188,14.22
50046,Internal Medicine,74465-1008,11.81
50047,Internal Medicine,74467,14.62
50048,Internal Medicine,74501,16.58
50049,Internal Medicine,74501-4209,14.36
50050,Internal Medicine,74501-4245,17.48
50051,Internal Medicine,74571,10.1
50052,Internal Medicine,74601,13.67
50053,Internal Medicine,74601-1910,10.795
50054,Internal Medicine,74701,13.725
50055,Internal Medicine,74701-2156,13.85
50056,Internal Medicine,74701-2157,11.98
50057,Internal Medicine,74701-3045,41.4
50058,Internal Medicine,74701-7000,41.265
50059,Internal Medicine,74702,12.115
50060,Internal Medicine,74745,10.48
50061,Internal Medicine,74745-7345,10.75
50062,Internal Medicine,74801,10.03
50063,Internal Medicine,74802-0849,2.88
50064,Internal Medicine,74804,12.665
50065,Internal Medicine,74804-1739,15.52
50066,Internal Medicine,74804-9638,38.53
50067,Internal Medicine,74820,13.83
50068,Internal Medicine,74820-4610,15.68
50069,Internal Medicine,74820-4613,20.9
50070,Internal Medicine,74820-4674,12.65
50071,Internal Medicine,74848,13.14
50072,Internal Medicine,74849-1415,14.45
50073,Internal Medicine,74851-8320,50.12
50074,Internal Medicine,74859,27.425
50075,Internal Medicine,74880,12.535
50076,Internal Medicine,74883-5524,16.91
50077,Internal Medicine,74953,17.27
50078,Internal Medicine,74953-4405,40.47
50079,Internal Medicine,74954,11.42
50080,Internal Medicine,75001,15.24
50081,Internal Medicine,75001-3623,16.26
50082,Internal Medicine,75001-3669,25.95
50083,Internal Medicine,75001-4677,14.385
50084,Internal Medicine,75001-7101,15.26
50085,Internal Medicine,75002,17.63
50086,Internal Medicine,75002-6941,14.17
50087,Internal Medicine,75006,67.54
50088,Internal Medicine,75006-3034,11.83
50089,Internal Medicine,75006-5809,16.52
50090,Internal Medicine,75006-5810,222.755
50091,Internal Medicine,75007,17.195
50092,Internal Medicine,75007-1525,16.5
50093,Internal Medicine,75007-2474,18.55
50094,Internal Medicine,75007-2484,99.0
50095,Internal Medicine,75010,6.93
50096,Internal Medicine,75010-1113,28.86
50097,Internal Medicine,75010-4468,3.5
50098,Internal Medicine,75010-4633,50.195
50099,Internal Medicine,75010-4635,25.87
50100,Internal Medicine,75010-4665,13.72
50101,Internal Medicine,75012,111.84
50102,Internal Medicine,75013,12.24
50103,Internal Medicine,75013-3013,15.42
50104,Internal Medicine,75013-4922,16.175
50105,Internal Medicine,75013-6104,109.15
50106,Internal Medicine,75013-6135,99.95
50107,Internal Medicine,75019,13.495
50108,Internal Medicine,75019-4555,14.735
50109,Internal Medicine,75019-8132,13.15
50110,Internal Medicine,75020,10.725
50111,Internal Medicine,75020-4587,10.55
50112,Internal Medicine,75020-4595,22.51
50113,Internal Medicine,75022,11.15
50114,Internal Medicine,75023,12.395
50115,Internal Medicine,75023-5463,14.91
50116,Internal Medicine,75024,13.71
50117,Internal Medicine,75024-2502,21.1
50118,Internal Medicine,75024-5280,14.185
50119,Internal Medicine,75024-5281,13.88
50120,Internal Medicine,75024-5417,14.82
50121,Internal Medicine,75025,14.17
50122,Internal Medicine,75025-3104,15.83
50123,Internal Medicine,75025-3156,16.15
50124,Internal Medicine,75025-3183,16.44
50125,Internal Medicine,75025-3766,14.145
50126,Internal Medicine,75025-6022,2.88
50127,Internal Medicine,75026,17.68
50128,Internal Medicine,75028,17.425
50129,Internal Medicine,75028-1371,6.91
50130,Internal Medicine,75028-1712,11.625
50131,Internal Medicine,75028-2716,12.37
50132,Internal Medicine,75028-2782,4.25
50133,Internal Medicine,75032,9.43
50134,Internal Medicine,75032-6662,6.68
50135,Internal Medicine,75033,12.39
50136,Internal Medicine,75033-4104,22.32
50137,Internal Medicine,75033-4193,10.26
50138,Internal Medicine,75033-4243,12.51
50139,Internal Medicine,75034,13.56
50140,Internal Medicine,75034-1928,86.34
50141,Internal Medicine,75034-2292,11.755
50142,Internal Medicine,75034-3246,69.0
50143,Internal Medicine,75034-4069,184.22
50144,Internal Medicine,75034-4591,14.24
50145,Internal Medicine,75034-7260,13.96
50146,Internal Medicine,75034-8527,12.65
50147,Internal Medicine,75034-9488,18.75
50148,Internal Medicine,75035,13.215
50149,Internal Medicine,75035-0500,21.02
50150,Internal Medicine,75035-0519,13.94
50151,Internal Medicine,75038,12.33
50152,Internal Medicine,75038-3510,14.59
50153,Internal Medicine,75038-6117,11.76
50154,Internal Medicine,75038-6273,47.24
50155,Internal Medicine,75039,13.635
50156,Internal Medicine,75039-2420,20.53
50157,Internal Medicine,75039-2837,11.775
50158,Internal Medicine,75039-2875,12.13
50159,Internal Medicine,75039-3831,13.57
50160,Internal Medicine,75039-3839,11.48
50161,Internal Medicine,75039-4133,14.49
50162,Internal Medicine,75040,7.91
50163,Internal Medicine,75041,15.085
50164,Internal Medicine,75041-4640,11.07
50165,Internal Medicine,75042,14.67
50166,Internal Medicine,75042-4017,12.25
50167,Internal Medicine,75042-5714,12.03
50168,Internal Medicine,75042-5716,13.44
50169,Internal Medicine,75042-5738,2.88
50170,Internal Medicine,75042-5761,7.27
50171,Internal Medicine,75042-6236,18.11
50172,Internal Medicine,75042-6530,13.96
50173,Internal Medicine,75042-7958,19.41
50174,Internal Medicine,75042-7996,15.7
50175,Internal Medicine,75043,12.16
50176,Internal Medicine,75044,17.61
50177,Internal Medicine,75048,12.725
50178,Internal Medicine,75051,15.78
50179,Internal Medicine,75051-1517,14.075
50180,Internal Medicine,75052,13.11
50181,Internal Medicine,75052-2578,17.315
50182,Internal Medicine,75052-6671,91.75
50183,Internal Medicine,75054-6860,27.33
50184,Internal Medicine,75056,17.135
50185,Internal Medicine,75057,14.635
50186,Internal Medicine,75057-3737,15.79
50187,Internal Medicine,75057-3762,17.575
50188,Internal Medicine,75057-5070,13.73
50189,Internal Medicine,75057-6442,12.315
50190,Internal Medicine,75060,12.21
50191,Internal Medicine,75061,13.36
50192,Internal Medicine,75061-2219,15.2
50193,Internal Medicine,75061-2220,14.82
50194,Internal Medicine,75061-2222,21.93
50195,Internal Medicine,75061-8006,18.65
50196,Internal Medicine,75062,13.74
50197,Internal Medicine,75062-6575,18.3
50198,Internal Medicine,75063,14.27
50199,Internal Medicine,75063-0013,14.93
50200,Internal Medicine,75063-0100,14.84
50201,Internal Medicine,75063-3718,15.27
50202,Internal Medicine,75063-5098,16.76
50203,Internal Medicine,75063-7568,19.41
50204,Internal Medicine,75067,13.96
50205,Internal Medicine,75067-2338,11.83
50206,Internal Medicine,75067-3437,14.6
50207,Internal Medicine,75067-3479,16.95
50208,Internal Medicine,75067-3514,29.71
50209,Internal Medicine,75067-3884,20.35
50210,Internal Medicine,75067-4397,14.42
50211,Internal Medicine,75068,14.67
50212,Internal Medicine,75069,13.535
50213,Internal Medicine,75069-1604,69.95
50214,Internal Medicine,75069-1650,56.88
50215,Internal Medicine,75069-1764,18.075
50216,Internal Medicine,75069-1766,16.385
50217,Internal Medicine,75069-1777,13.53
50218,Internal Medicine,75069-3234,15.17
50219,Internal Medicine,75069-3445,29.71
50220,Internal Medicine,75070,14.205
50221,Internal Medicine,75070-2900,13.02
50222,Internal Medicine,75071,18.655
50223,Internal Medicine,75071-5402,16.51
50224,Internal Medicine,75071-7824,17.65
50225,Internal Medicine,75071-7889,14.24
50226,Internal Medicine,75071-8106,16.095
50227,Internal Medicine,75075,12.48
50228,Internal Medicine,75075-4032,17.7
50229,Internal Medicine,75075-4730,12.29
50230,Internal Medicine,75075-5736,39.61
50231,Internal Medicine,75075-6174,16.3
50232,Internal Medicine,75075-7700,91.77
50233,Internal Medicine,75075-7738,29.16
50234,Internal Medicine,75075-7751,14.225
50235,Internal Medicine,75075-7799,125.0
50236,Internal Medicine,75077,14.5
50237,Internal Medicine,75077-7161,14.9
50238,Internal Medicine,75080,15.14
50239,Internal Medicine,75080-2645,108.23
50240,Internal Medicine,75080-2661,3.54
50241,Internal Medicine,75080-2684,10.83
50242,Internal Medicine,75080-2691,15.035
50243,Internal Medicine,75080-3416,14.53
50244,Internal Medicine,75080-3465,15.25
50245,Internal Medicine,75080-3543,19.15
50246,Internal Medicine,75080-3559,12.52
50247,Internal Medicine,75080-3595,25.775
50248,Internal Medicine,75080-3615,16.37
50249,Internal Medicine,75080-4049,101.81
50250,Internal Medicine,75080-4065,16.6
50251,Internal Medicine,75080-5420,17.41
50252,Internal Medicine,75080-7302,12.66
50253,Internal Medicine,75081,85.15
50254,Internal Medicine,75081-2940,13.83
50255,Internal Medicine,75081-5956,123.17
50256,Internal Medicine,75081-5957,106.56
50257,Internal Medicine,75082,13.12
50258,Internal Medicine,75082-4266,29.71
50259,Internal Medicine,75082-4277,12.27
50260,Internal Medicine,75082-9712,29.71
50261,Internal Medicine,75083-5808,4.39
50262,Internal Medicine,75087,24.455
50263,Internal Medicine,75087-8747,12.33
50264,Internal Medicine,75088,14.7
50265,Internal Medicine,75088-4247,11.43
50266,Internal Medicine,75088-4557,16.94
50267,Internal Medicine,75088-4560,14.44
50268,Internal Medicine,75088-7710,14.02
50269,Internal Medicine,75089-8367,15.5
50270,Internal Medicine,75090,13.0
50271,Internal Medicine,75090-5056,13.03
50272,Internal Medicine,75090-8201,12.96
50273,Internal Medicine,75092,11.87
50274,Internal Medicine,75092-2667,15.335
50275,Internal Medicine,75092-3557,12.645
50276,Internal Medicine,75092-5601,10.0
50277,Internal Medicine,75092-5631,66.59
50278,Internal Medicine,75092-7336,15.16
50279,Internal Medicine,75092-7388,13.91
50280,Internal Medicine,75093,14.22
50281,Internal Medicine,75093-1626,21.11
50282,Internal Medicine,75093-3397,60.42
50283,Internal Medicine,75093-3656,51.11
50284,Internal Medicine,75093-5001,16.36
50285,Internal Medicine,75093-5339,14.455
50286,Internal Medicine,75093-5340,14.51
50287,Internal Medicine,75093-5841,16.3
50288,Internal Medicine,75093-5860,21.145
50289,Internal Medicine,75093-6404,10.87
50290,Internal Medicine,75093-7110,29.71
50291,Internal Medicine,75093-8100,13.615
50292,Internal Medicine,75093-8124,15.73
50293,Internal Medicine,75093-8125,12.18
50294,Internal Medicine,75093-8168,14.255
50295,Internal Medicine,75093-8185,29.31
50296,Internal Medicine,75093-8449,17.6
50297,Internal Medicine,75093-8654,111.64
50298,Internal Medicine,75093-8655,18.21
50299,Internal Medicine,75093-9001,13.18
50300,Internal Medicine,75094,2.235
50301,Internal Medicine,75098,14.74
50302,Internal Medicine,75098-6108,29.05
50303,Internal Medicine,75104,14.865
50304,Internal Medicine,75104-1768,12.32
50305,Internal Medicine,75104-2060,17.61
50306,Internal Medicine,75104-2075,11.49
50307,Internal Medicine,75104-2628,20.71
50308,Internal Medicine,75110,13.07
50309,Internal Medicine,75110-2415,23.555
50310,Internal Medicine,75110-2471,20.42
50311,Internal Medicine,75110-2489,16.54
50312,Internal Medicine,75115,12.77
50313,Internal Medicine,75115-2043,16.8
50314,Internal Medicine,75115-2047,14.44
50315,Internal Medicine,75115-2096,17.085
50316,Internal Medicine,75115-2768,16.43
50317,Internal Medicine,75119,14.38
50318,Internal Medicine,75119-4536,15.69
50319,Internal Medicine,75126,7.79
50320,Internal Medicine,75137,9.95
50321,Internal Medicine,75140,12.47
50322,Internal Medicine,75142,13.475
50323,Internal Medicine,75142-1860,13.315
50324,Internal Medicine,75142-1861,16.12
50325,Internal Medicine,75146,12.18
50326,Internal Medicine,75146-1079,17.41
50327,Internal Medicine,75146-1930,15.08
50328,Internal Medicine,75149,12.63
50329,Internal Medicine,75149-1722,15.12
50330,Internal Medicine,75149-1794,11.09
50331,Internal Medicine,75149-1795,14.81
50332,Internal Medicine,75149-2493,13.49
50333,Internal Medicine,75149-3471,29.71
50334,Internal Medicine,75149-5107,15.95
50335,Internal Medicine,75149-7413,10.555
50336,Internal Medicine,75150,13.905
50337,Internal Medicine,75150-2633,11.59
50338,Internal Medicine,75150-4146,14.96
50339,Internal Medicine,75150-5612,12.905
50340,Internal Medicine,75150-6306,29.71
50341,Internal Medicine,75150-6916,10.61
50342,Internal Medicine,75150-6917,10.61
50343,Internal Medicine,75154,12.17
50344,Internal Medicine,75154-3833,14.59
50345,Internal Medicine,75156,14.885
50346,Internal Medicine,75156-5297,11.69
50347,Internal Medicine,75160,9.59
50348,Internal Medicine,75165,13.89
50349,Internal Medicine,75165-1128,15.29
50350,Internal Medicine,75165-1129,22.77
50351,Internal Medicine,75182,13.915
50352,Internal Medicine,75182-4624,11.38
50353,Internal Medicine,75182-4637,13.62
50354,Internal Medicine,75189,10.72
50355,Internal Medicine,75201,22.015
50356,Internal Medicine,75203,14.16
50357,Internal Medicine,75203-1201,18.04
50358,Internal Medicine,75203-1259,5.68
