,speciality,f_zip_code,median_payment
21270,Neurological Surgery,67401,21.54
21271,Neurological Surgery,67502,19.31
21272,Neurological Surgery,67601,17.585
21273,Neurological Surgery,68114,43.89
21274,Neurological Surgery,68116,11.55
21275,Neurological Surgery,68131,17.11
21276,Neurological Surgery,68132,27.52
21277,Neurological Surgery,68198,14.63
21278,Neurological Surgery,68502,12.215
21279,Neurological Surgery,68506,10.24
21280,Neurological Surgery,68510,10.87
21281,Neurological Surgery,68802,17.535
21282,Neurological Surgery,69101,15.345
21283,Neurological Surgery,69361,94.05
21284,Neurological Surgery,70002,17.21
21285,Neurological Surgery,70006,18.12
21286,Neurological Surgery,70065,24.75
21287,Neurological Surgery,70072,22.78
21288,Neurological Surgery,70112,34.51
21289,Neurological Surgery,70115,41.8
21290,Neurological Surgery,70118,75.23
21291,Neurological Surgery,70121,44.66
21292,Neurological Surgery,70130,18.25
21293,Neurological Surgery,70301,24.46
21294,Neurological Surgery,70359,12.24
21295,Neurological Surgery,70360,16.82
21296,Neurological Surgery,70403,16.31
21297,Neurological Surgery,70433,31.26
21298,Neurological Surgery,70445,14.19
21299,Neurological Surgery,70445.0,12.0
21300,Neurological Surgery,70448,5000.0
21301,Neurological Surgery,70458,17.66
21302,Neurological Surgery,70503,32.7
21303,Neurological Surgery,70506,20.425
21304,Neurological Surgery,70508,46.15
21305,Neurological Surgery,70601,32.28
21306,Neurological Surgery,70605,24.17
21307,Neurological Surgery,70806,15.7
21308,Neurological Surgery,70808,11.9
21309,Neurological Surgery,70809,16.86
21310,Neurological Surgery,70810,23.04
21311,Neurological Surgery,70816,14.715
21312,Neurological Surgery,71101,16.48
21313,Neurological Surgery,71103,18.88
21314,Neurological Surgery,71105,25.71
21315,Neurological Surgery,71115,9.77
21316,Neurological Surgery,71130,72.1
21317,Neurological Surgery,71201,28.82
21318,Neurological Surgery,71270,11.03
21319,Neurological Surgery,71291,204.29
21320,Neurological Surgery,71301,15.045
21321,Neurological Surgery,71605,10.86
21322,Neurological Surgery,71913,18.19
21323,Neurological Surgery,72034,21.44
21324,Neurological Surgery,72114,18.19
21325,Neurological Surgery,72116,10.61
21326,Neurological Surgery,72117,39.21
21327,Neurological Surgery,72118,63.53
21328,Neurological Surgery,72143,169.49
21329,Neurological Surgery,72204,10.71
21330,Neurological Surgery,72205,28.02
21331,Neurological Surgery,72207,94.81
21332,Neurological Surgery,72209,10.54
21333,Neurological Surgery,72401,15.49
21334,Neurological Surgery,72703,21.28
21335,Neurological Surgery,72758,13.68
21336,Neurological Surgery,72762,27.92
21337,Neurological Surgery,72903,19.29
21338,Neurological Surgery,72916,21.48
21339,Neurological Surgery,73013,39.03
21340,Neurological Surgery,73069,16.175
21341,Neurological Surgery,73070,19.55
21342,Neurological Surgery,73072,34.355
21343,Neurological Surgery,73102,22.23
21344,Neurological Surgery,73104,30.02
21345,Neurological Surgery,73109,20.44
21346,Neurological Surgery,73110,15.76
21347,Neurological Surgery,73112,18.38
21348,Neurological Surgery,73116,29.09
21349,Neurological Surgery,73120,31.12
21350,Neurological Surgery,73130,15.92
21351,Neurological Surgery,73134,72.825
21352,Neurological Surgery,73142,12.84
21353,Neurological Surgery,73170,20.0
21354,Neurological Surgery,73196,17.45
21355,Neurological Surgery,73505,11.69
21356,Neurological Surgery,73701,26.95
21357,Neurological Surgery,73703,22.755
21358,Neurological Surgery,74012,123.5
21359,Neurological Surgery,74104,38.915
21360,Neurological Surgery,74104.0,11.47
21361,Neurological Surgery,74105,9.57
21362,Neurological Surgery,74115,99.79
21363,Neurological Surgery,74132,14.63
21364,Neurological Surgery,74132.0,12.14
21365,Neurological Surgery,74133,18.095
21366,Neurological Surgery,74136,15.845
21367,Neurological Surgery,74137,13.94
21368,Neurological Surgery,74147,16.06
21369,Neurological Surgery,74401,23.5
21370,Neurological Surgery,74601,25.85
21371,Neurological Surgery,75010,12.99
21372,Neurological Surgery,75013,17.365
21373,Neurological Surgery,75020,10.39
21374,Neurological Surgery,75021,13.8
21375,Neurological Surgery,75024,43.08
21376,Neurological Surgery,75026,54.8
21377,Neurological Surgery,75032,14.18
21378,Neurological Surgery,75034,90.805
21379,Neurological Surgery,75035,18.42
21380,Neurological Surgery,75042,29.89
21381,Neurological Surgery,75062,20.15
21382,Neurological Surgery,75069,15.69
21383,Neurological Surgery,75070,13.5
21384,Neurological Surgery,75080,16.22
21385,Neurological Surgery,75092,16.13
21386,Neurological Surgery,75093,19.81
21387,Neurological Surgery,75115,28.04
21388,Neurological Surgery,75149,20.35
21389,Neurological Surgery,75150,6.65
21390,Neurological Surgery,75201,24.73
21391,Neurological Surgery,75203,36.845
21392,Neurological Surgery,75204,10.58
21393,Neurological Surgery,75208,32.42
21394,Neurological Surgery,75214,30.22
21395,Neurological Surgery,75230,40.78
21396,Neurological Surgery,75231,19.75
21397,Neurological Surgery,75235,41.95
21398,Neurological Surgery,75237,37.67
21399,Neurological Surgery,75246,24.51
21400,Neurological Surgery,75246.0,13.95
21401,Neurological Surgery,75284,125.015
21402,Neurological Surgery,75287,500.0
21403,Neurological Surgery,75373,14.53
21404,Neurological Surgery,75390,33.54
21405,Neurological Surgery,75397,7.91
21406,Neurological Surgery,75455,18.81
21407,Neurological Surgery,75460,21.875
21408,Neurological Surgery,75482,12.02
21409,Neurological Surgery,75501,11.945
21410,Neurological Surgery,75572,64.15
21411,Neurological Surgery,75601,26.5
21412,Neurological Surgery,75605,38.56
21413,Neurological Surgery,75701,32.71
21414,Neurological Surgery,75701.0,39.94
21415,Neurological Surgery,75702,34.55
21416,Neurological Surgery,75703,26.88
21417,Neurological Surgery,75707,16647.75
21418,Neurological Surgery,75711,68.715
21419,Neurological Surgery,75751,23.43
21420,Neurological Surgery,75961,15.4
21421,Neurological Surgery,75965,21.67
21422,Neurological Surgery,7601,18.16
21423,Neurological Surgery,76012,38.515
21424,Neurological Surgery,76015,14.33
21425,Neurological Surgery,76021,14.79
21426,Neurological Surgery,76022,13.76
21427,Neurological Surgery,76043,87.63
21428,Neurological Surgery,76048,13.12
21429,Neurological Surgery,76051,25.95
21430,Neurological Surgery,76063,16.91
21431,Neurological Surgery,76092,21.65
21432,Neurological Surgery,76102,39.84
21433,Neurological Surgery,76104,25.73
21434,Neurological Surgery,76107,25.895
21435,Neurological Surgery,76177,70.055
21436,Neurological Surgery,76208,20.27
21437,Neurological Surgery,76301,17.66
21438,Neurological Surgery,76508,21.775
21439,Neurological Surgery,76548,11.59
21440,Neurological Surgery,76549,4.19
21441,Neurological Surgery,76708,81.105
21442,Neurological Surgery,76712,18.76
21443,Neurological Surgery,76903,116.05
21444,Neurological Surgery,77004,17.83
21445,Neurological Surgery,77005,28.885
21446,Neurological Surgery,77007,6.61
21447,Neurological Surgery,77019,11.37
21448,Neurological Surgery,77024,35.7
21449,Neurological Surgery,77025,138.47
21450,Neurological Surgery,77027,26.96
21451,Neurological Surgery,77030,43.545
21452,Neurological Surgery,77046,53.97
21453,Neurological Surgery,77047,26.39
21454,Neurological Surgery,77054,575.935
21455,Neurological Surgery,77058,39.91
21456,Neurological Surgery,77058.0,15.53
21457,Neurological Surgery,77059,18.1
21458,Neurological Surgery,77070,139.54
21459,Neurological Surgery,77074,23.91
21460,Neurological Surgery,77077,123.52
21461,Neurological Surgery,77082,15.605
21462,Neurological Surgery,77089,93.47
21463,Neurological Surgery,77090,32.445
21464,Neurological Surgery,7719.0,10.92
21465,Neurological Surgery,77277,34.105
21466,Neurological Surgery,77304,16.13
21467,Neurological Surgery,77338,18.105
21468,Neurological Surgery,77379,15.705
21469,Neurological Surgery,77380,34.6
21470,Neurological Surgery,77384,80.66
21471,Neurological Surgery,77386,16.985
21472,Neurological Surgery,77393,12.0
21473,Neurological Surgery,77401,82.35
21474,Neurological Surgery,77429,21.18
21475,Neurological Surgery,77479,93.47
21476,Neurological Surgery,77504,1400.0
21477,Neurological Surgery,77521,24.73
21478,Neurological Surgery,77551,19.96
21479,Neurological Surgery,77555,99.16
21480,Neurological Surgery,77640,12.7
21481,Neurological Surgery,77642,12.435
21482,Neurological Surgery,77701,4500.0
21483,Neurological Surgery,77702,74.4
21484,Neurological Surgery,77706,19.09
21485,Neurological Surgery,77802,12.5
21486,Neurological Surgery,77845,11.525
21487,Neurological Surgery,77901,23.34
21488,Neurological Surgery,78023,161.28
21489,Neurological Surgery,78028,11.83
21490,Neurological Surgery,78040,72.28
21491,Neurological Surgery,78041,23.525
21492,Neurological Surgery,78205,41.18
21493,Neurological Surgery,78207,36.245
21494,Neurological Surgery,78212,30.24
21495,Neurological Surgery,78217,29.25
21496,Neurological Surgery,78229,15.99
21497,Neurological Surgery,78231,15.79
21498,Neurological Surgery,78234,41.7
21499,Neurological Surgery,78236,35.0
21500,Neurological Surgery,78240,14.13
21501,Neurological Surgery,78258,21.83
21502,Neurological Surgery,78404,20.76
21503,Neurological Surgery,78405,14.61
21504,Neurological Surgery,78414,18.0
21505,Neurological Surgery,78501,64.15
21506,Neurological Surgery,78503,21.33
21507,Neurological Surgery,78520,18.1
21508,Neurological Surgery,78539,64.15
21509,Neurological Surgery,78550,20.575
21510,Neurological Surgery,78572,20.035
21511,Neurological Surgery,78628,16.935
21512,Neurological Surgery,78640,11.91
21513,Neurological Surgery,78665,14.72
21514,Neurological Surgery,78681,14.85
21515,Neurological Surgery,78701,33.675
21516,Neurological Surgery,78705,18.8
21517,Neurological Surgery,78723,83.645
21518,Neurological Surgery,78731,14.63
21519,Neurological Surgery,78735,14.63
21520,Neurological Surgery,78745,17.06
21521,Neurological Surgery,78746,48.97
21522,Neurological Surgery,78758,23.94
21523,Neurological Surgery,79106,22.77
21524,Neurological Surgery,79410,22.78
21525,Neurological Surgery,79430,42.13
21526,Neurological Surgery,79601,28.405
21527,Neurological Surgery,79701,59.855
21528,Neurological Surgery,79761,14.37
21529,Neurological Surgery,79902,29.07
21530,Neurological Surgery,79905,79.76
21531,Neurological Surgery,79920,31.56
21532,Neurological Surgery,79924,79.65
21533,Neurological Surgery,79995,65.41
21534,Neurological Surgery,80002,4.97
21535,Neurological Surgery,80012,17.1
21536,Neurological Surgery,80027,4.925
21537,Neurological Surgery,80033,99.285
21538,Neurological Surgery,80040,13.25
21539,Neurological Surgery,80042,42.5
21540,Neurological Surgery,80045,60.74
21541,Neurological Surgery,80045.0,2.22
21542,Neurological Surgery,80111,21.79
21543,Neurological Surgery,80112,16.83
21544,Neurological Surgery,80113,51.04
21545,Neurological Surgery,80122,20.76
21546,Neurological Surgery,80123,114.88
21547,Neurological Surgery,80124,21.77
21548,Neurological Surgery,80138,31.88
21549,Neurological Surgery,80204,62.1
21550,Neurological Surgery,80205,31.89
21551,Neurological Surgery,80206,21.13
21552,Neurological Surgery,80209,11.61
21553,Neurological Surgery,80210,24.22
21554,Neurological Surgery,80218,12.68
21555,Neurological Surgery,80220,4.99
21556,Neurological Surgery,80228,379.24
21557,Neurological Surgery,80230,4.96
21558,Neurological Surgery,80237,13.36
21559,Neurological Surgery,80262,121.12
21560,Neurological Surgery,80301,15.27
21561,Neurological Surgery,80303,13.715
21562,Neurological Surgery,80304,16.17
21563,Neurological Surgery,8034,13.17
21564,Neurological Surgery,8043,11.42
21565,Neurological Surgery,80524,16.17
21566,Neurological Surgery,80528,20.445
21567,Neurological Surgery,80538,4.95
21568,Neurological Surgery,80631,25.03
21569,Neurological Surgery,80631.0,12.95
21570,Neurological Surgery,80634,16.19
21571,Neurological Surgery,80907,20.755
21572,Neurological Surgery,80909,23.42
21573,Neurological Surgery,80910,13.13
21574,Neurological Surgery,80920,124.6
21575,Neurological Surgery,81003,15.74
21576,Neurological Surgery,81003.0,1.37
21577,Neurological Surgery,81004,12.19
21578,Neurological Surgery,81050,12.505
21579,Neurological Surgery,81301,81.0
21580,Neurological Surgery,81501,28.29
21581,Neurological Surgery,81502,842.87
21582,Neurological Surgery,81506,37.98
21583,Neurological Surgery,81521,97.27
21584,Neurological Surgery,81601,596.0
21585,Neurological Surgery,81621,12.98
21586,Neurological Surgery,82001,20.55
21587,Neurological Surgery,82009,30.0
21588,Neurological Surgery,8244,99.92
21589,Neurological Surgery,82609,47.37
21590,Neurological Surgery,83201,43.505
21591,Neurological Surgery,83301,19.59
21592,Neurological Surgery,83340,19.59
21593,Neurological Surgery,83404,26.84
21594,Neurological Surgery,83604,349.0
21595,Neurological Surgery,83605,28.57
21596,Neurological Surgery,83642,14.44
21597,Neurological Surgery,83702,62.54
21598,Neurological Surgery,83704,11.92
21599,Neurological Surgery,83706,10.75
21600,Neurological Surgery,83712,12.44
21601,Neurological Surgery,83814,36.89
21602,Neurological Surgery,83835,30.82
21603,Neurological Surgery,84003,14.52
21604,Neurological Surgery,84010,26.755
21605,Neurological Surgery,84041,16.9
21606,Neurological Surgery,84095,12.56
21607,Neurological Surgery,84102,22.76
21608,Neurological Surgery,84103,23.58
21609,Neurological Surgery,84106,12.0
21610,Neurological Surgery,84107,55.725
21611,Neurological Surgery,84112,28.29
21612,Neurological Surgery,84113,269.71
21613,Neurological Surgery,84120,12.425
21614,Neurological Surgery,84121,8.5
21615,Neurological Surgery,84124,24.14
21616,Neurological Surgery,84132,60.0
21617,Neurological Surgery,84403,26.97
21618,Neurological Surgery,84405,23.58
21619,Neurological Surgery,84604,30.13
21620,Neurological Surgery,84724,176.64
21621,Neurological Surgery,84738,10.26
21622,Neurological Surgery,84790,198.0
21623,Neurological Surgery,85003,86.4
21624,Neurological Surgery,85004,32.105
21625,Neurological Surgery,85006,12.89
21626,Neurological Surgery,85008.0,59.81
21627,Neurological Surgery,85012,56.465
21628,Neurological Surgery,85013,40.63
21629,Neurological Surgery,85016,17.115
21630,Neurological Surgery,85018,14.705
21631,Neurological Surgery,85020,11.48
21632,Neurological Surgery,85032,68.425
21633,Neurological Surgery,85037,23.0
21634,Neurological Surgery,85038,28.52
21635,Neurological Surgery,85048,18.27
21636,Neurological Surgery,85054,107.77
21637,Neurological Surgery,85202,41.92
21638,Neurological Surgery,85203,22.72
21639,Neurological Surgery,85206,95.185
21640,Neurological Surgery,85210,129.87
21641,Neurological Surgery,85212,13.33
21642,Neurological Surgery,85224,13.83
21643,Neurological Surgery,85234,17.16
21644,Neurological Surgery,85251,125.0
21645,Neurological Surgery,85258,17.65
21646,Neurological Surgery,85260,21.05
21647,Neurological Surgery,85297,17.86
21648,Neurological Surgery,85304,17.59
21649,Neurological Surgery,85306,22.04
21650,Neurological Surgery,8534,12.08
21651,Neurological Surgery,85340,14.01
21652,Neurological Surgery,85351,22.63
21653,Neurological Surgery,85375,19.93
21654,Neurological Surgery,85381,18.69
21655,Neurological Surgery,85395,14.675
21656,Neurological Surgery,85704,18.75
21657,Neurological Surgery,85710,88.55
21658,Neurological Surgery,85713,17.05
21659,Neurological Surgery,85718,18.69
21660,Neurological Surgery,85724,90.49
21661,Neurological Surgery,85739,10.9
21662,Neurological Surgery,85741,42.0
21663,Neurological Surgery,85747,52.83
21664,Neurological Surgery,85755,19.845
21665,Neurological Surgery,86001,59.44
21666,Neurological Surgery,86301,10.09
21667,Neurological Surgery,86403,32.49
21668,Neurological Surgery,86426,22.11
21669,Neurological Surgery,86442,10.32
21670,Neurological Surgery,87106,20.23
21671,Neurological Surgery,87111,57.175
21672,Neurological Surgery,87131,37.525
21673,Neurological Surgery,87401,26.22
21674,Neurological Surgery,87499,21.0
21675,Neurological Surgery,87505,36.05
21676,Neurological Surgery,88011,15.71
21677,Neurological Surgery,8901,2781.0
21678,Neurological Surgery,89012,55.93
21679,Neurological Surgery,89052,22.93
21680,Neurological Surgery,89074,104.15
21681,Neurological Surgery,89102,78.33
21682,Neurological Surgery,89106,21.28
21683,Neurological Surgery,89109,30.4
21684,Neurological Surgery,89113,13.77
21685,Neurological Surgery,89117,25.925
